file,sheet,name,size,pack,retail_raw,retail_num,whole_raw,whole_num,cost_case_raw,cost_unit_raw,cost_unit_num,date
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,02,100 x40พ,,,60,60.0,ลัง2010,54,54.0,14-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,02 (S),100 x40,ลัง 2200,2200.0,50,50.0,,,,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,03,100*16ห่อ,,,65,65.0,ลัง 1770,110.62,110.62,23-9-59
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,05,100*20ห่อ,,,120,120.0,ลัง1080,108,108.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,06,100*30พ,,,130,130.0,ลัง2580,86,86.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,16,100*18พ,,,120,120.0,ลัง 1890,105,105.0,15-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม        BP,17,100*30พ,,,80,80.0,ลัง 2030,67.66,67.66,22-9-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยม         FP,17,100*30พ,,,80,80.0,ลัง 1680,67.66,67.66,11-12-63
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใส(เค้ก3219กล้วย6ชิ้น),19,100*8พ,ลัง  1500,1500.0,200,200.0,ลัง 1380,172.5,172.5,11-12-63
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใส,B3,100*16พ,,,125,125.0,ลัง1968,123,123.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลียม(โฟม502),TC 408,50ใบ*12ห่อ,,,150,150.0,ลัง 1595,132.92,132.92,9-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยมฝาโดม,BP25,1*30ห่อ,,,85,85.0,2340,78,78.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยมฝาโดม,31,1x100 ใบ,,,75,75.0,,63,63.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยมฝาโดม,61,1x100ใบ*30พ,,,60,60.0,ลัง 1490,49.67,49.67,23-9-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสสี่เหลี่ยมฝาโดม,K3,100ใบ*30พ,,,45,45.0,ลัง1350,แพค45,45.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสกลมฝาโดม,R1,1x50ใบ*12แพค,ลัง 950,950.0,90,90.0,ลัง 876,73,73.0,1-12-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสกลมฝาโดม,R2,1x100 ใบ*24แพค,ลัง1780,1780.0,85,85.0,ลัง 1645,68.54,68.54,1-12-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสกลมฝาโดม,R3,50ใบ*18ห่อ,ลัง 1150,1150.0,80,80.0,ลัง1050,58.33,58.33,1-12-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสกลมฝาโดม,R4,50ใบ*12ห่อ,ลัง1340,1340.0,120,120.0,ลัง1220,แพค101.67,101.67,1-12-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสกลมฝาโดม,R5,50ใบ*12ห่อ,ลัง1650,1650.0,150,150.0,ลัง1540,แพค128.33,128.33,1-12-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใสฝาพับ E-44,50 ใบ,1*24ห่อ,ลัง      1540,1540.0,70,70.0,ลัง 1449,ห่อ      64.38,64.38,26-9-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องใส่ผลไม้ E-777,50 ใบ,12*ห่อ,ลัง   1740,1740.0,150,150.0,ลัง 1658,ห่อ 138.17,138.17,26-2-62
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องops  TC-39,100ใบ,1*12,ลัง 2220,2220.0,185,185.0,ลัง 2130,ห่อ 177.50,177.5,14-8-62
ต้นทุนเบเกอรี่,กล่องพลาสติก,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET TR-00,100.ใบ,1*50ห่อ,,,60,60.0,,,,19-7-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TR-00 S,100.ใบ,1*50ห่อ,,,45,45.0,,,,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TR-01,100.ใบ,1*40ห่อ,,,60,60.0,,,,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-01,100.ใบ,1*18,ลัง1950,1950.0,120,120.0,ลัง1845,102.5,102.5,2-4-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-02,100.ใบ,1*40ห่อ,,,60,60.0,ลัง1980,49.5,49.5,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-02 S,100.ใบ,1*50ห่อ,ลัง 2200,2200.0,45,45.0,ลัง2060,41.2,41.2,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-03,100.ใบ,1*30ห่อ,ลัง 1720,1720.0,60,60.0,ลัง 1635,54.5,54.5,02-10-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-40,100.ใบ,1*27ห่อ,ลัง1990,1990.0,80,80.0,ลัง1890,70,70.0,2-4-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-16,100.ใบ,1*18,ลัง1950,1950.0,120,120.0,ลัง1845,102.5,102.5,2-4-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-17,100.ใบ,30ห่อ,ลัง2100,2100.0,80,80.0,ลัง2005,66.83,66.83,2-4-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TC-B3,100.ใบ,1*16ห่อ,ลัง1850,1850.0,125,125.0,ลัง1755,109.69,109.69,2-10-61
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องPET  TR-40,100.ใบ,1*27ห่อ,ลัง1990,1990.0,80,80.0,ลัง 1940,71.85,71.85,31-8-60
ต้นทุนเบเกอรี่,กล่องพลาสติก,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องข้าวขาวฝาใส,200ก,25ใบ*12,ลัง1250,1250.0,พ 120,120.0,ลัง  1074,แพค 89.50,89.5,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องข้าวขาวฝาใส,250ก.,25ใบ*12,ลัง 1250,1250.0,พ 120,120.0,ลัง 1050,แพค 87.50,87.5,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องข้าวขาวฝาใส,250ก.2ช่อง,25ใบ*12,ลัง1300,1300.0,พ 130,130.0,ลัง 1056,แพค    88,88.0,
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องเค้กฐานน้ำตาล,1ปอนด์,1*50*4ถ,ลัง2100,2100.0,550,550.0,ลัง1900,แถว 475,475.0,9-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องเค้กฐานน้ำตาล,2ปอนด์,1*50*4ถ,ลัง2950,2950.0,750,750.0,ลัง2650,ถ662.5,662.5,9-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องเค้กฐานน้ำตาล,3ปอนด์,1*50*4ถ,ลัง 3100,3100.0,790,790.0,ลัง2800,แถว700,700.0,9-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,กล่องเค้กสามเหลี่ยม,50ใบ,1*20แพค,ลัง 2400,2400.0,130,130.0,ลัง2150,107.5,107.5,9-12-58
ต้นทุนเบเกอรี่,กล่องพลาสติก,ขวดบีปเล็ก,เล็ก,1*24โหล,โหล 110,110.0,10,10.0,ลัง 2430,โหล 101.25,101.25,24-9-62
ต้นทุนเบเกอรี่,กล่องพลาสติก,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,กล่องพลาสติก,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,กล่องพลาสติก,รายการ,ขนาด,บรรจุ,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยวงรี(สีเงิน),6002,10*48ห่อ,40,40.0,ลัง 1820,1820.0,1733.61,36.12,36.12,20-10-68
ต้นทุนเบเกอรี่,ฟลอย,"ฟลอยวงรี(วัวดำ,โรสโกล)",6002,10*48ห่อ,45,45.0,ลัง 1900,1900.0,1810.51,37.72,37.72,23-4-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(เงิน),4032,10*40ห่อ,40,40.0,ลัง 1550,1550.0,1469.79,36.75,36.75,13-8-68
ต้นทุนเบเกอรี่,ฟลอย,"ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(วัวดำ,โรสโกล)",4032,10*40ห่อ,45,45.0,ลัง 1700,1700.0,1614.75,40.37,40.37,2-7-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)สีเงิน,4033,10*45ห่อ,26,26.0,ลัง 1095,1095.0,1042.11,23.16,23.16,13-8-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)สีเงิน,4003,10*65ห่อ,23,23.0,ลัง 1400,1400.0,1329.89,20.46,20.46,18-11-68
ต้นทุนเบเกอรี่,ฟลอย,"ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(วัวดำ,โรสโกล)",4003,10*65ห่อ,27,27.0,ลัง 1600,1600.0,1529.79,23.54,23.54,18-3-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S),4004,10*56ห่อ,30,30.0,ลัง 1540,1540.0,1463.29,26.13,26.13,8-2-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S),4004,10*56ห่อ,35,35.0,ลัง 1660,1660.0,1575.34,28.13,28.13,11-6-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(วัวดำ),4006,5*50ห่อ,30,30.0,ลัง 1390,1390.0,ลัง 1359.66,27.19,27.19,11-7-66
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(สตาร์),4007,5*72ห่อ,30,30.0,ลัง 2080,2080.0,ลัง 1978.74,27.48,27.48,11-7-66
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(สตาร์),4009,10*30ห่อ,50,50.0,ลัง 1370,1370.0,ลัง 1298.79,43.29,43.29,23-4-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(สตาร์),4001,10*72ห่อ,23,23.0,ลัง 1550,1550.0,ลัง 1474.87,20.48,20.48,23-4-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(สตาร์),4002,10*71ห่อ,25,25.0,ลัง 1700,1700.0,ลัง 1614.42,22.73,22.73,26-7-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยมจัตุรัส(S&S)(สตาร์),4015,5*1*48ห่อ,40,40.0,ลัง 1720,1720.0,ลัง 1638,34.13,34.13,11-6-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S),3002,10*65ห่อ,25,25.0,ลัง 1360,1360.0,ลัง 1288.98,19.83,19.83,13-8-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S),3003,10*60ห่อ,25,25.0,ลัง 1300,1300.0,ลัง 1229.9,20.49,20.49,8-2-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S(เงิน),3004,10*60ห่อ,25,25.0,ลัง 1390,1390.0,ลัง 1319.78,21.99,21.99,13-8-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S(เงิน),3040,10*60ห่อ,27,27.0,ลัง 1400,1400.0,ลัง 1409.65,23.49,23.49,8-2-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยจานกลม(S&S),3010,10*50ห่อ,30,30.0,ลัง 1330,1330.0,ลัง 1259.62,25.19,25.19,26-7-67
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S),3013,10*35ห่อ,45,45.0,ลัง 1400,1400.0,ลัง 1325.02,37.86,37.86,2-6-64
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยจานกลม(S&S),3010,10*50ห่อ,30,30.0,ลัง 1320,1320.0,ลัง 1254.62,25.09,25.09,25-12-66
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม(S&S),3013,10*35ห่อ,42,42.0,ลัง 1400,1400.0,ลัง 1325.02,37.86,37.86,2-6-64
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย(S&S),3219ลึก,1*10หลอด,225,225.0,ลัง 2140,2140.0,ลัง 2030,203,203.0,20-10-68
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย(S&S),3220,1*10หลอด,200,200.0,ลัง 1950,1950.0,ลัง 1840,184,184.0,3-7-68
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยแผ่นกลม(S&S),F-3,1*100ห่อ,45,45.0,ลัง 3850,3850.0,ลัง 3630.55,36.31,36.31,13-9-68
ต้นทุนเบเกอรี่,ฟลอย,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,ฟลอย,บ. ซี.แอล.เอ็ม.แพคเกจจิ้ง จก,(ลัดดา),,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลมไม่มีฝา,3219,120*30ห่อ,แถว 140,140.0,ลัง  3650,3650.0,ลัง 3475',แถว 115.83,115.83,2-11-63
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม+ฝา,P3403,10*100ห่อ,27,27.0,ลัง  2350,2350.0,ลัง 2229,แถว 22.29,22.29,25-1-65
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยกลม+ฝา,P3404,10*100ห่อ,30,30.0,ลัง  2900,2900.0,ลัง 2760,27.6,27.6,1-8-65
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยวงรี,P6301,10*60ห่อ,47,47.0,ลัง 2670,2670.0,ลัง 2540,42.33,42.33,1-8-65
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยม,P4571,5*60ห่อ,40,40.0,ลัง 2120,2120.0,2009,33.48,33.48,18-5-65
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยม,P4618,10*50ห่อ,40,40.0,ลัง 1580,1580.0,1437,28.744,28.744,13-6-65
ต้นทุนเบเกอรี่,ฟลอย,ฟลอยสี่เหลี่ยม,P4432,10*60ห่อ,45,45.0,ลัง  2540,2540.0,2405,40.08,40.08,18-5-65
ต้นทุนเบเกอรี่,ฟลอย,ฟอยล์สตาร์ยาว,3ซม*7.5ซม,1*24ม้วน,ม้วน 65,65.0,ลัง 1420,1420.0,ลัง 1340,55.83,55.83,12-5-69
ต้นทุนเบเกอรี่,ฟลอย,ฟอยล์สตาร์สั้น,30ซม*7.5ซม,1*24ม้วน,ม้วน 45,45.0,ลัง  940,940.0,ลัง 895,37.29,37.29,12-5-69
ต้นทุนเบเกอรี่,ฟลอย,ลวดฟลอยตัด8ซม.,1000เส้น,1*100ห่อ,ห่อ 45,45.0,ลัง 4250,4250.0,ลัง 3330,33.3,33.3,26-11-67
ต้นทุนเบเกอรี่,ฟลอย,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA1612,,34,34.0,,,,25,25.0,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว1612,,32,32.0,,,,29,29.0,16-7-65
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA2216,,39,39.0,,,,33.4,33.4,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว2216,1*100แถว,37,37.0,,,,32.4,32.4,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลาย2416,,36,36.0,,,,35.4,35.4,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว2416,1*100แถว,42,42.0,,,,35.4,35.4,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA2416,1*75แถว,44,44.0,,,,37.58,37.58,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA2816,,54,54.0,,,41,46.46,46.46,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว2816,1*65แถว,52,52.0,,,,45.54,45.54,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA3217,,59,59.0,,,,51.8,51.8,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว3217,1*50แถว,57,57.0,,,,49.8,49.8,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA 3219,,69,69.0,,,,59.8,59.8,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาว 3219,1*50แถว,64,64.0,,,,55.8,55.8,14-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ลายA3220,,69,69.0,,,,59.8,59.8,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,กระทงขนมลาย,ขาวB3220,1*50แถว,64,64.0,,,,55.7,55.7,16-7-67
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",1612,,39,39.0,,,,33,33.0,10-12-66
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",2216,,69,69.0,,,,57,57.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",2216,,79,79.0,,,,65,65.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",2416,,89,89.0,,,,77,77.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",2816,,96,96.0,,,,83,83.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",3217,,129,129.0,,,,110,110.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",3219,,135,135.0,,,,116,116.0,
ต้นทุนเบเกอรี่,ฟลอย,"กระทงกระดาษแดง,น้ำตาล(800ใบ)",3220,,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,1612,1*50แถว,95,95.0,,,ลัง      4280,แถว85.6,85.6,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,2216,1*24แถว,115,115.0,,,ลัง 2478,แถว  103.25,103.25,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,2416,1*24แถว,135,135.0,,,ลัง 2910,แถว 121.25,121.25,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,2816,1*21แถว,175,175.0,,,ลัง 3264,แถว 155.43,155.43,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,3217,1*18แถว,175,175.0,,,ลัง 2820,แถว 157,157.0,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,3219ลึก,1*10แถว,225,225.0,,,ลัง 2030,แถว 203,203.0,
ต้นทุนเบเกอรี่,ฟลอย,กระทงฟลอย,3220,1*10แถว,210,210.0,,,ลัง 1840,แถว 184,184.0,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),2216,4.5ซม*3.5*2,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),2416,5.5*3.5*2.5,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),2816,7*4.5*2.5,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),3217,6.5*4.5*2.8,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),3219,7*5*3,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,กระทงกระดาษคละสี(800ใบ),3220,,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,1612,,150,150.0,,,,130,130.0,11-11-67
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,2216,,160,160.0,,,,140,140.0,11-11-67
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,2416,,190,190.0,,,,160,160.0,11-11-67
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,2616,,220,220.0,,,,185,185.0,11--11-67
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,2816,,240,240.0,,,,210,210.0,11-11-67
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,3217,,300,300.0,,,,260,260.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,3219,,390,390.0,,,,340,340.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมพ์อลูมิเนียม,3220,,390,390.0,,,,340,340.0,
ต้นทุนเบเกอรี่,ฟลอย,ขันข้าวอลูมิเนียม,8 ซม.,1*60ใบ,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,ขันข้าวอลูมิเนียม,9 ซม.,1*60ใบ,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,ขันข้าวอลูมิเนียม,10 ซม.,1*60ใบ,,,,,,,,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,ครึ่งปอนด์,,40,40.0,,,,32,32.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,1ปอนด์,,50,50.0,,,,42,42.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,2ปอนด์,,60,60.0,,,,51,51.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,3ปอนด์,,65,65.0,,,,54,54.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,4ปอนด์,,85,85.0,,,,69,69.0,
ต้นทุนเบเกอรี่,ฟลอย,พิมเค้กอลูมิเนียม,5ปอนด์,,90,90.0,,,,76,76.0,
ต้นทุนเบเกอรี่,ฟลอย,รายการ,ขนาด,บรรจุ,,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,ฟลอย,ปืนจุดเตาแก๊สSCAสตาร์,,1*12*12แพค,,,,,ลัง 2262,โหล 189@15.71,189.0,6-9-67
ต้นทุนเบเกอรี่,ฟลอย,รายการ,ขนาด,บรรจุ,,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,ฟลอย,กล่องOPS 1-H,,100*30แพค,70,70.0,ลัง 1900,1900.0,ลัง 1795,59.83,59.83,22-4-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องOPS 2-H,,100*20แพค,90,90.0,ลัง 1700,1700.0,ลัง 1615,80.75,80.75,22-4-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องOPS 4-H,,100*20แพค,120,120.0,ลัง 2320,2320.0,ลัง 2215,110.75,110.75,6-5-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องOPS 104,,100*20แพค,140,140.0,ลัง 2750,2750.0,ลัง 2615,130.75,130.75,6-5-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องOPS 104 ล็อค,,100*20แพค,160,160.0,ลัง 3100,3100.0,ลัง 2955,147.75,147.75,22-4-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องใสสี่เหลี่ยม        FP 17,FB17,100*24พ,80,80.0,ลัง  1800,1800.0,ลัง 1865,77.71,77.71,6-5-66
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-00 S,100.ใบ,1*50ห่อ,40,40.0,ลัง  1750,1750.0,ลัง 1625,32.5,32.5,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-00,100.ใบ,1*50ห่อ,45,45.0,ลัง   1960,1960.0,ลัง 1834,36.68,36.68,19-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-01,100.ใบ,1*40ห่อ,55,55.0,ลัง   2040,2040.0,ลัง 1812,45.3,45.3,20-10-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-02 S,100.ใบ,1*50ห่อ,45,45.0,ลัง  2100,2100.0,ลัง 1967,39.34,39.34,20-10-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET TR-02,100.ใบ,1*40ห่อ,55,55.0,ลัง 2000,2000.0,ลัง 1888,47.2,47.2,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-61,100.ใบ,1*30ห่อ,60,60.0,ลัง  1500,1500.0,ลัง 1425,47.5,47.5,25-8-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-03,100.ใบ,1*30ห่อ,60,60.0,ลัง  1650  ,1650.0,ลัง 1565,52.17,52.17,1-3-67
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-05,100.ใบ,1*20ห่อ,100,100.0,ลัง  1900  ,1900.0,ลัง 1790,89.5,89.5,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-14,100.ใบ,1*40ห่อ,70,70.0,ลัง   2600,2600.0,ลัง 2460,61.5,61.5,20-10-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-16,100.ใบ,1*18,120,120.0,ลัง    1890,1890.0,ลัง 1790,99.44,99.44,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-17,100.ใบ,30ห่อ,75,75.0,ลัง2040,2040.0,ลัง 1910,63.67,63.67,25-8-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-25,100.ใบ,30ห่อ,85,85.0,ลัง  2380,2380.0,ลัง 2239,74.63,74.63,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-40,100.ใบ,1*27ห่อ,75,75.0,ลัง1920,1920.0,ลัง 1823,67.52,67.52,16-12-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-B3,100.ใบ,1*16ห่อ,120,120.0,ลัง  1760,1760.0,ลัง  1670,104.38,104.38,1-3-67
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-05,100.ใบ,1*20,100,100.0,ลัง 1920,1920.0,ลัง 1820,ห่อ  91,91.0,13-6-63
ต้นทุนเบเกอรี่,ฟลอย,กล่องPET  TR-61,100ใบ,1*30,55,55.0,ลัง 1560,1560.0,ลัง 1450,48.33,48.33,8-6-63
